age,temp
0,28.4
300,28
590,28
890,28.3
1190,28.3
1490,28.2
1780,28.2
2080,28.1
2380,28.1
2670,28.2
2970,28.1
3270,28.1
3570,28.1
3860,28.1
4160,28
4460,28
4750,28.2
5050,28.2
5350,27.9
5650,27.9
5920,27.8
6200,28.1
6460,27.6
6720,27.3
6970,27.8
7230,27.3
7480,27.6
7740,27.9
7990,27.5
8250,27.6
8510,27.6
8760,27.2
9020,27.3
9170,27.1
9320,27.2
9470,27
9630,27.2
9780,26.8
10400,26.7
10750,26.5
11460,26.6
11810,27.1
12160,26.8
12430,26.7
12660,26.2
12890,26.4
13120,26.2
13350,26
13570,25.9
14250,25.9
14680,25.9
