age,temp
170,27.13
250,27.15
660,27.07
1080,27.26
1490,27.33
1900,27.25
2260,26.74
2630,27.52
2990,27.12
3360,27.27
3730,27.24
3910,26.95
4050,27.48
4120,27.81
4200,27.2
4270,27.63
4400,27.05
4620,27.18
4830,27.32
5050,27.55
5270,26.96
5480,27.24
5700,26.94
5920,27.05
6130,27.55
6570,27.4
6750,27.12
6810,26.54
6870,26.96
6930,27.16
7050,27.25
7160,27.29
7280,27.92
7400,26.98
7560,27.17
7730,27.23
7900,27.41
8060,27.23
8230,27.05
8400,27.72
8570,27.46
8740,26.96
8910,27.18
9080,27.61
9250,26.96
9420,27.77
9590,27.35
9760,26.89
9920,27.51
10090,27.13
10260,27.47
10410,27.27
10500,27.69
10590,28.75
10680,27.72
10760,27.23
10850,26.45
10940,27.13
11000,26.74
11040,26.47
11070,26.98
11100,26.89
11140,27.2
11170,27.25
11200,27.68
11230,27.02
11270,26.73
11300,27.18
11330,26.28
11370,26.96
11400,27.59
11470,27.72
11690,27.85
11910,27.95
12130,27.89
12350,27.61
12420,27.39
12450,28.05
12480,27.59
12520,28.24
12550,28.41
12580,28.2
12620,28.09
12650,27.77
12680,28.06
12710,27.43
12750,28.07
12780,27.63
12810,27.02
12850,27.18
12880,27.39
12910,27.43
12950,26.67
12980,26.98
13010,26.91
13040,27.66
13080,27.05
13110,27.19
13140,26.99
13180,26.94
13210,27.11
13240,26.46
13270,27.12
13310,26.36
13340,26.96
13370,26.5
13410,26.5
13440,26.12
13490,26.87
13550,26.72
13620,26.11
13690,26.78
13760,27.04
13830,25.87
13900,26.26
