age,temp
-41,17.51
-19,17.42
3,17.1
25,17.22
47,17.24
69,17.29
91,17.33
114,17.11
136,17.32
158,17.07
180,16.96
202,17.45
224,17.57
246,17.61
268,17.21
290,17.66
312,17.47
334,17.71
356,16.56
378,17.58
401,17.07
423,17.36
445,17.8
467,17.67
489,17.81
511,18.08
533,17.76
555,18.25
577,18.05
599,17.75
610,17.73
636,17.7
662,18
715,18.19
741,17.96
767,18.28
819,18.37
846,18.08
872,17.98
898,17.89
924,18.42
951,18.2
977,18.46
1003,17.97
1029,18.31
1056,18.09
1082,18.18
1108,17.44
1134,17.82
1161,17.84
1187,18.44
1213,18.24
1245,17.87
1278,18.2
1310,18.33
1342,17.71
1375,18.28
1407,17.75
1472,17.53
1504,17.59
1536,18.01
1569,17.94
1601,17.67
1633,18.51
1665,18.62
1698,18.25
1730,18.33
1762,18.33
1795,18.34
1827,18.18
1859,17.54
1892,18.16
1924,17.85
1956,17.63
1989,17.07
2021,18.17
2053,18.29
2118,17.71
2183,17.89
2247,18.5
2312,19.07
2377,18.67
2441,18.9
2506,19.24
2570,19.18
2635,19.06
2700,18.62
2764,18.66
2829,18.59
2902,18.71
2975,18.99
3049,18.7
3122,18.49
3195,18.84
3268,18.91
3341,19.02
3415,18.75
3488,19.37
3561,19.16
3634,19.76
3707,19.01
3781,19.4
3854,19.12
3927,19.65
4000,19.42
4073,19.9
4147,19.46
4220,19.58
4293,19.46
4366,19.69
4439,18.82
4513,19.55
4586,18.76
4739,19.11
4819,19.55
4898,19.11
5058,19.51
5138,19.28
5217,19.04
5297,20.06
5377,19.68
5457,19.89
5536,19.36
5616,20.99
5696,19.64
5776,19.94
5855,19.73
5935,19.97
6015,20.2
6095,19.74
6174,20.31
6254,20.37
6334,20.63
6414,20.22
6493,20.37
6573,20.66
6653,20.11
6733,20.69
6813,20.58
6892,20.27
6972,20.75
7052,20.6
7132,20.31
7215,21.38
7383,20.53
7443,20.32
7528,20.71
7615,20.69
7706,20.49
7797,20.67
7887,21.06
7977,20.65
8156,21.13
8245,20.19
8334,20.52
8509,19.23
8591,19.95
8674,20.26
8837,19.66
8918,20.04
9079,19.35
9162,19.24
9355,19.75
9632,19.33
9911,19.93
10195,18.29
10339,18.09
10407,19.85
10477,19.88
10547,18.82
10617,18.29
10686,18.72
10756,18.12
10826,17.1
10896,16.84
10967,17.64
11038,17.95
11109,16.13
11180,16.61
11250,16.72
11319,15.81
11389,15.61
11458,15.86
11527,14.69
11596,15.41
11665,15.44
11734,15.98
11803,13.95
11872,15.17
12010,15.13
