age,temp
13.5,26.82
174,26.92
326,26.71
396,26.73
492,26.95
635,26.75
785,26.68
967,26.88
1178,26.96
1357,26.79
1539,26.7
1759,26.77
1882,26.82
2064,26.39
2221,26.73
2337,26.52
2437.5,26.7
2541,26.61
2671,26.39
2819,26.45
2945,26.72
3127,26.45
3263,26.66
3537.5,26.74
3717,26.43
3872,26.49
4065,26.51
4262,26.65
4468,26.66
4639,26.53
4769,26.62
4940,26.51
5148,26.55
5347,26.57
5536,26.67
5697,26.8
5882,26.59
6008,26.7
6125,26.41
6208,26.59
6311,26.54
6433,26.54
6534,26.29
6673,26.21
6803,26.26
6876,25.97
7034,26.25
7207,25.96
7344,26.15
7532,26.27
7772,25.85
8009,25.92
8169.5,25.74
8366,26.11
8470.5,25.77
8611,25.75
8782.5,25.54
8961,25.49
9144,25.63
9299,25.33
9416,25.51
9472,25.27
9553,25.05
9606,25.2
9683,25.15
9733,25.07
9807,24.78
9855,25.19
9927,25.25
9950,24.97
9997,25
10045,25.26
10092,25.31
10164,25.39
10211,25.08
10309,25.05
10359,24.98
10436,24.76
10488,24.64
10542,24.67
10597,24.94
10682,24.81
10712,24.74
10772,24.72
10865,24.58
10930,24.62
11032,24.45
11102,24.3
11174,24.82
11267,24.57
11324,24.27
11401,24.29
11480,24.4
11560,24.39
11748,23.86
11827,23.92
11946,24.49
12025,24.11
12104,24.24
12183,24.29
12242,23.86
12321,23.98
12420,24.08
12519,23.72
12578,23.99
12657,24.03
12736,23.98
12776,24.44
12835,24.5
12934,24.15
13013,24.18
13112,24.13
13211,24.3
13230.5,24.56
13329,24.56
13428,24.3
13507,24.31
13606,24.18
13645,24.49
13724,24.38
13902,24.14
14100,24.16
14218.5,24.23
14396,24.21
14515,24.25
